광역,시도코드,시군구,area,학교급,학교명,설립구분,주소,mcode,위도,경도,평균,표준편차,A_pct,B_pct,C_pct,D_pct,E_pct
서울,11,강남구,11680,고,숙명여자고등학교,,서울 강남구 도곡동,UzAxMDAwMDQ3OQ==,,,87.0,,56.1,27.3,7.8,4.0,4.8
서울,11,강남구,11680,고,현대고등학교,,서울특별시 강남구 압구정동 408~425,UzAxMDAwMDU1OQ==,,,86.4,,47.6,29.8,15.4,4.7,2.4
서울,11,강남구,11680,고,단국대학교사범대학부속고등학교,,서울특별시 강남구 대치동,UzAxMDAwMDQwNQ==,,,84.4,,48.2,23.4,13.9,7.0,7.5
서울,11,강남구,11680,고,은광여자고등학교,,서울특별시 강남구 도곡1동,UzAxMDAwMDUxNA==,,,83.7,,46.9,25.9,11.5,7.8,7.8
서울,11,강남구,11680,고,중동고등학교,,서울 강남구 일원1동,UzAxMDAwMDUzMQ==,,,83.7,,33.8,40.7,14.1,7.7,3.7
서울,11,강남구,11680,고,국립국악고등학교,,서울특별시 강남구 개포동,UzAwMDAwMzU0MA==,,,82.8,,31.0,37.1,21.6,7.8,2.6
서울,11,강남구,11680,고,중산고등학교,,서울특별시 강남구 일원동,UzAxMDAwMDUzMg==,,,82.4,,47.1,23.9,10.6,7.5,10.9
서울,11,강남구,11680,고,서울로봇고등학교,,서울특별시 강남구 일원동,UzAxMDAwMDU3Nw==,,,82.2,,23.1,49.2,13.8,7.7,6.2
서울,11,강남구,11680,고,휘문고등학교,,서울특별시 강남구 대치2동,UzAxMDAwMDU2OA==,,,81.9,,23.4,48.6,15.9,5.9,6.2
서울,11,강남구,11680,고,경기여자고등학교,,서울특별시 강남구 개포2동 152~156,UzAxMDAwMDM3Ng==,,,81.4,,12.4,46.9,27.4,8.8,4.5
서울,11,강남구,11680,고,진선여자고등학교,,서울특별시 강남구 역삼동,UzAxMDAwMDUzOA==,,,80.7,,23.0,39.4,23.3,7.7,6.6
서울,11,강남구,11680,고,국립국악고등학교,,서울특별시 강남구 개포동,UzAwMDAwMzU0MA==,,,79.5,,9.1,36.4,45.5,4.5,4.5
서울,11,강남구,11680,고,중앙대학교사범대학부속고등학교,,서울 강남구 도곡2동,UzAxMDAwMDUzNA==,,,78.9,,14.2,42.4,30.3,12.8,0.3
서울,11,강남구,11680,고,영동고등학교,,서울특별시 강남구 청담동,UzAxMDAwMDQ5NQ==,,,77.7,,15.9,27.2,29.7,25.2,2.0
서울,11,강남구,11680,고,압구정고등학교,,서울 강남구 압구정1동,UzAxMDAwMDQwMA==,,,74.9,,40.8,26.5,15.6,16.3,0.7
서울,11,강남구,11680,고,개포고등학교,,서울특별시 강남구 개포동,UzAxMDAwMDM3Mw==,,,74.7,,24.4,25.9,17.8,9.6,22.3
서울,11,강남구,11680,고,청담고등학교,,서울특별시 강남구 압구정동,UzAxMDAwMDU0Mg==,,,72.1,,34.5,19.0,15.5,19.8,11.2
서울,11,강남구,11680,고,경기고등학교,,서울특별시 강남구 삼성동,UzAxMDAwMDM3NQ==,,,69.9,,26.8,31.8,19.0,12.5,10.0
서울,11,강남구,11680,고,서울세종고등학교,,서울특별시 강남구 수서동,UzAxMDAwMDQ1OQ==,,,69.3,,31.2,25.9,21.8,13.5,7.6
서울,11,강남구,11680,고,풍문고등학교,,서울특별시 강남구 자곡동,UzAxMDAwMDU0OA==,,,67.7,,42.5,24.4,20.7,9.0,3.3
서울,11,종로구,11110,고,서울국제고등학교,,서울특별시 종로구 명륜1가,UzAxMDAwNTQ5NA==,,,90.5,,97.7,1.5,0.8,0.0,0.0
서울,11,종로구,11110,고,서울예술고등학교,,서울특별시 종로구 평창동,UzAxMDAwMDYyNQ==,,,86.4,,39.6,44.6,11.5,2.9,1.4
서울,11,종로구,11110,고,서울예술고등학교,,서울특별시 종로구 평창동,UzAxMDAwMDYyNQ==,,,82.2,,33.8,31.9,18.1,8.1,8.1
서울,11,종로구,11110,고,덕성여자고등학교,,서울특별시 종로구 안국동,UzAxMDAwMDQxNw==,,,78.5,,31.3,34.7,24.5,8.2,1.4
서울,11,종로구,11110,고,동성고등학교,,서울특별시 종로구 대학로 156,UzAxMDAwMDQyNA==,,,78.2,,31.7,32.7,16.3,10.9,8.4
서울,11,종로구,11110,고,상명대학교사범대학부속여자고등학교,,서울특별시 종로구 홍지동,UzAxMDAwMDQ1MA==,,,78.0,,32.9,31.6,23.7,7.9,3.9
서울,11,종로구,11110,고,배화여자고등학교,,서울특별시 종로구 필운동,UzAxMDAwMDQ0NA==,,,77.7,,37.6,50.4,12.0,0.0,0.0
서울,11,종로구,11110,고,중앙고등학교,,서울특별시 종로구 계동,UzAxMDAwMDUzMw==,,,73.7,,54.3,20.3,12.8,6.0,6.6
서울,11,종로구,11110,고,대신고등학교,,서울특별시 종로구 행촌동,UzAxMDAwMDQwOQ==,,,72.7,,25.3,25.3,21.5,26.6,1.3
서울,11,종로구,11110,고,경신고등학교,,서울특별시 종로구 혜화동,UzAxMDAwMDM4Mg==,,,70.6,,37.5,25.0,17.6,16.2,3.7
서울,11,종로구,11110,고,서울예술고등학교,,서울특별시 종로구 평창동,UzAxMDAwMDYyNQ==,,,69.8,,2.6,20.5,33.3,20.5,23.1
서울,11,종로구,11110,고,경복고등학교,,서울특별시 종로구 청운동,UzAxMDAwMDM3OQ==,,,68.8,,52.6,18.5,12.1,5.2,11.6
서울,11,광진구,11215,고,대원외국어고등학교,,서울특별시 광진구 중곡동,UzAxMDAwMDU3MQ==,,,91.4,,69.9,25.5,4.6,0.0,0.0
서울,11,광진구,11215,고,선화예술고등학교,,서울특별시 광진구 천호대로 664,UzAxMDAwMDYyNg==,,,85.7,,37.7,45.7,12.3,3.7,0.6
서울,11,광진구,11215,고,선화예술고등학교,,서울특별시 광진구 천호대로 664,UzAxMDAwMDYyNg==,,,82.8,,37.8,29.7,16.2,13.5,2.7
서울,11,광진구,11215,고,광남고등학교,,서울특별시 광진구 광장동,UzAxMDAwMDM5MQ==,,,81.2,,28.8,29.9,22.5,17.0,1.8
서울,11,광진구,11215,고,대원여자고등학교,,서울특별시 광진구 중곡동,UzAxMDAwMDQxMg==,,,80.4,,14.1,44.3,27.5,11.4,2.7
서울,11,광진구,11215,고,선화예술고등학교,,서울특별시 광진구 천호대로 664,UzAxMDAwMDYyNg==,,,78.0,,17.8,32.5,22.3,23.6,3.8
서울,11,광진구,11215,고,광양고등학교,,서울특별시 광진구 자양2동,UzAxMDAwMDM5NQ==,,,76.0,,46.4,25.4,15.9,10.1,2.2
서울,11,광진구,11215,고,건국대학교사범대학부속고등학교,,서울특별시 광진구 화양동,UzAxMDAwMDM3NA==,,,75.8,,37.2,29.7,18.8,11.6,2.7
서울,11,광진구,11215,고,대원여자고등학교,,서울특별시 광진구 중곡동,UzAxMDAwMDQxMg==,,,73.8,,0.0,27.0,51.4,16.2,5.4
서울,11,광진구,11215,고,자양고등학교,,서울특별시 광진구 뚝섬로37길 28,UzAxMDAwMDUyMQ==,,,72.6,,45.2,32.4,17.0,5.4,0.0
서울,11,광진구,11215,고,대원고등학교,,서울특별시 광진구 중곡동,UzAxMDAwMDQxMQ==,,,70.9,,9.4,23.6,17.8,22.5,26.7
서울,11,광진구,11215,고,동국대학교사범대학부속가람고등학교,,서울특별시 광진구 구의1동,UzAxMDAwMDQzMw==,,,67.9,,23.4,44.1,26.6,5.9,0.0
서울,11,서초구,11650,고,세화여자고등학교,,서울특별시 서초구 반포동,UzAxMDAwMDQ3NA==,,,81.8,,61.5,23.5,11.1,3.4,0.5
서울,11,서초구,11650,고,서문여자고등학교,,서울특별시 서초구 방배4동,UzAxMDAwMDQ1NQ==,,,80.7,,39.5,33.0,11.7,12.0,3.8
서울,11,서초구,11650,고,세화고등학교,,서울특별시 서초구 반포본동,UzAxMDAwMDQ3Mw==,,,80.1,,49.7,29.1,14.8,6.3,0.0
서울,11,서초구,11650,고,언남고등학교,,서울특별시 서초구 양재동,UzAxMDAwMDQ5MQ==,,,79.8,,52.1,11.5,12.0,11.5,13.0
서울,11,서초구,11650,고,동덕여자고등학교,,서울특별시 서초구 방배동,UzAxMDAwMDQyMQ==,,,78.1,,41.2,30.7,22.6,4.7,0.8
서울,11,서초구,11650,고,반포고등학교,,서울특별시 서초구 반포1동,UzAxMDAwMDQ0MA==,,,76.3,,21.3,31.7,26.3,16.3,4.6
서울,11,서초구,11650,고,서초고등학교,,서울특별시 서초구 서초3동,UzAxMDAwMDQ2Mw==,,,75.2,,30.5,26.9,20.5,16.1,6.0
서울,11,서초구,11650,고,상문고등학교,,서울특별시 서초구 방배동,UzAxMDAwMDQ1Mg==,,,73.5,,20.3,37.6,26.3,12.4,3.4
서울,11,서초구,11650,고,양재고등학교,,서울특별시 서초구 서초2동,UzAxMDAwMDQ4Nw==,,,71.6,,32.0,37.3,18.3,8.3,4.1
서울,11,서초구,11650,고,서울고등학교,,서울특별시 서초구 서초3동,UzAxMDAwMDQ1Ng==,,,70.8,,24.6,31.7,31.7,9.0,3.0
서울,11,서대문구,11410,고,이화여자대학교사범대학부속이화금란고등학교,,서울특별시 서대문구 대신동,UzAxMDAwMDUxNw==,,,80.9,,7.5,72.0,19.9,0.3,0.3
서울,11,서대문구,11410,고,한성과학고등학교,,서울특별시 서대문구 현저동,UzAxMDAwMDU3MA==,,,79.2,,61.4,17.9,12.9,7.9,0.0
서울,11,서대문구,11410,고,명지고등학교,,서울 서대문구 홍은3동,UzAxMDAwMDQzNQ==,,,78.0,,22.0,23.3,28.0,22.0,4.8
서울,11,서대문구,11410,고,중앙여자고등학교,,서울특별시 서대문구 북아현동,UzAxMDAwMDUzNQ==,,,72.8,,11.8,25.5,28.6,25.5,8.7
서울,11,서대문구,11410,고,가재울고등학교,,서울특별시 서대문구 북가좌동,UzAxMDAwNTU5MQ==,,,72.0,,16.5,19.6,27.8,25.3,10.8
서울,11,서대문구,11410,고,인창고등학교,,서울특별시 서대문구 충정로2가,UzAxMDAwMDUxOA==,,,71.3,,27.8,19.6,26.8,15.5,10.3
서울,11,서대문구,11410,고,한성고등학교,,서울특별시 서대문구 북아현동,UzAxMDAwMDU1NQ==,,,66.7,,22.2,26.3,18.2,17.2,16.2
서울,11,마포구,11440,고,홍익대학교사범대학부속여자고등학교,,서울특별시 마포구 성산동,UzAxMDAwMDU2NA==,,,79.8,,20.7,34.7,26.9,14.9,2.9
서울,11,마포구,11440,고,서울여자고등학교,,서울특별시 마포구 염리동,UzAxMDAwMDQ2MA==,,,78.4,,25.8,45.1,20.1,7.0,2.0
서울,11,마포구,11440,고,숭문고등학교,,서울특별시 마포구 대흥동,UzAxMDAwMDQ4MA==,,,76.3,,33.1,23.8,19.9,17.1,6.1
서울,11,마포구,11440,고,광성고등학교,,서울특별시 마포구 신수동,UzAxMDAwMDM5Mw==,,,73.7,,24.5,31.1,22.6,16.0,5.7
서울,11,마포구,11440,고,상암고등학교,,서울특별시 마포구 상암동,UzAxMDAwNTM2NQ==,,,69.5,,24.4,13.6,29.3,19.4,13.2
서울,11,마포구,11440,고,경성고등학교,,서울특별시 마포구 연남동,UzAxMDAwMDM4MQ==,,,63.0,,26.1,19.3,22.7,15.9,15.9
서울,11,성동구,11200,고,한양대학교사범대학부속고등학교,,서울특별시 성동구 사근동,UzAxMDAwMDU1Nw==,,,87.7,,49.6,32.2,15.1,2.8,0.3
서울,11,성동구,11200,고,경일고등학교,,서울특별시 성동구 성수동1가,UzAxMDAwNTIwOQ==,,,77.9,,32.9,31.5,26.0,8.2,1.4
서울,11,성동구,11200,고,도선고등학교,,서울특별시 성동구 하왕십리동,UzAxMDAwNjM4Mg==,,,77.9,,65.8,13.5,10.8,5.4,4.5
서울,11,성동구,11200,고,무학여자고등학교,,서울특별시 성동구 행당동,UzAxMDAwMDQzNg==,,,76.3,,22.0,32.2,27.1,16.1,2.5
서울,11,성동구,11200,고,성수고등학교,,서울특별시 성동구 성수1가2동 671~685,UzAxMDAwNTUyMw==,,,72.5,,26.0,38.7,28.0,6.0,1.3
서울,11,성동구,11200,고,금호고등학교,,서울특별시 성동구 금호동1가,UzAxMDAwNjM4MQ==,,,63.3,,48.1,16.7,13.9,13.9,7.4
서울,11,동작구,11590,고,숭의여자고등학교,,서울특별시 동작구 대방동,UzAxMDAwMDQ4Mg==,,,80.5,,23.8,37.1,21.9,10.5,6.7
서울,11,동작구,11590,고,수도여자고등학교,,서울특별시 동작구 신대방동,UzAxMDAwMDQ3Nw==,,,78.2,,39.9,26.1,15.5,13.4,5.0
서울,11,동작구,11590,고,경문고등학교,,서울특별시 동작구 동작동,UzAxMDAwMDM3OA==,,,77.7,,80.5,14.8,3.8,1.0,0.0
서울,11,동작구,11590,고,동작고등학교,,서울특별시 동작구 사당5동,UzAxMDAwMDQyNw==,,,77.4,,19.8,30.8,20.3,19.8,9.3
서울,11,동작구,11590,고,영등포고등학교,,서울특별시 동작구 대방동,UzAxMDAwMDQ5Nw==,,,74.1,,15.1,27.0,26.3,18.4,13.2
서울,11,동작구,11590,고,성남고등학교,,서울특별시 동작구 대방동,UzAxMDAwMDQ2OA==,,,73.9,,11.0,28.2,26.6,15.0,19.3
서울,11,노원구,11350,고,한국삼육고등학교,,서울특별시 노원구 공릉동,UzAxMDAwMDU1Mg==,,,84.6,,37.8,37.8,16.1,2.1,6.3
서울,11,노원구,11350,고,용화여자고등학교,,서울특별시 노원구 동일로 1461,UzAxMDAwMDUxMg==,,,81.9,,28.4,39.2,15.3,13.1,4.1
서울,11,노원구,11350,고,대진고등학교,,서울특별시 노원구 하계동,UzAxMDAwMDQxNA==,,,80.3,,20.9,35.2,34.8,8.7,0.4
서울,11,노원구,11350,고,청원여자고등학교,,서울특별시 노원구 상계동,UzAxMDAwMDU0NQ==,,,80.2,,44.8,20.3,16.1,18.0,0.8
서울,11,노원구,11350,고,서라벌고등학교,,서울특별시 노원구 중계동,UzAxMDAwMDQ1NA==,,,80.0,,45.7,26.6,20.6,6.4,0.7
서울,11,노원구,11350,고,상계고등학교,,서울특별시 노원구 상계6.7동,UzAxMDAwMDQ0OQ==,,,79.3,,37.9,20.3,20.3,7.3,14.1
서울,11,노원구,11350,고,재현고등학교,,서울특별시 노원구 중계동,UzAxMDAwMDUyNw==,,,77.4,,33.9,22.5,20.7,11.5,11.5
서울,11,노원구,11350,고,노원고등학교,,서울특별시 노원구 상계8동 664,UzAxMDAwMDQwNA==,,,76.8,,30.5,41.8,14.2,5.7,7.8
서울,11,노원구,11350,고,대진여자고등학교,,서울특별시 노원구 중계동,UzAxMDAwMDQxNQ==,,,74.7,,47.5,22.3,19.2,7.9,3.0
서울,11,노원구,11350,고,월계고등학교,,서울특별시 노원구 월계동,UzAxMDAwNTI2Mg==,,,74.2,,11.1,26.8,31.4,18.3,12.4
서울,11,노원구,11350,고,수락고등학교,,서울특별시 노원구 상계1동,UzAxMDAwMDQ3OA==,,,74.0,,22.9,45.1,26.8,3.9,1.3
서울,11,노원구,11350,고,영신여자고등학교,,서울특별시 노원구 중계본동,UzAxMDAwMDUwMg==,,,73.2,,29.0,38.7,17.7,14.0,0.5
서울,11,노원구,11350,고,염광고등학교,,서울특별시 노원구 월계동,UzAxMDAwMDQ5NA==,,,72.8,,26.1,31.0,14.7,16.8,11.4
서울,11,노원구,11350,고,청원고등학교,,서울특별시 노원구 상계9동,UzAxMDAwMDU0NA==,,,71.8,,26.8,40.2,23.5,7.3,2.1
서울,11,노원구,11350,고,혜성여자고등학교,,서울특별시 노원구 하계동,UzAxMDAwMDU2MA==,,,71.6,,19.1,27.6,30.5,21.5,1.2
서울,11,노원구,11350,고,상명고등학교,,서울특별시 노원구 중계동,UzAxMDAwMDQ1MQ==,,,69.3,,52.5,15.5,11.8,10.5,9.7
서울,11,노원구,11350,고,불암고등학교,,서울특별시 노원구 중계동,UzAxMDAwNTI2Mw==,,,67.5,,14.9,37.0,26.4,13.9,7.7
서울,11,노원구,11350,고,염광고등학교,,서울특별시 노원구 월계동,UzAxMDAwMDQ5NA==,,,63.4,,17.6,11.8,29.4,35.3,5.9
서울,11,노원구,11350,고,영신여자고등학교,,서울특별시 노원구 중계본동,UzAxMDAwMDUwMg==,,,62.6,,15.4,30.8,53.8,0.0,0.0
서울,11,영등포구,11560,고,영등포여자고등학교,,서울특별시 영등포구 신길동,UzAxMDAwMDQ5OA==,,,78.1,,19.0,61.9,9.5,8.7,0.8
서울,11,영등포구,11560,고,여의도여자고등학교,,서울특별시 영등포구 여의도동,UzAxMDAwMDQ5Mw==,,,78.1,,27.0,41.1,23.4,8.5,0.0
서울,11,영등포구,11560,고,관악고등학교,,서울특별시 영등포구 양평동2가,UzAxMDAwMDM5MA==,,,75.5,,25.8,27.6,14.3,12.9,19.4
서울,11,영등포구,11560,고,여의도고등학교,,서울 영등포구 여의도동,UzAxMDAwMDQ5Mg==,,,71.6,,36.0,24.5,16.5,9.0,14.0
서울,11,영등포구,11560,고,대영고등학교,,서울 영등포구 신길5동,UzAxMDAwMDQxMA==,,,70.0,,30.5,30.5,32.2,4.7,2.1
서울,11,영등포구,11560,고,장훈고등학교,,서울특별시 영등포구 신길동,UzAxMDAwMDUyNg==,,,69.3,,30.4,34.6,26.3,7.1,1.7
서울,11,영등포구,11560,고,선유고등학교,,서울특별시 영등포구 양평동4가,UzAxMDAwNTI2MQ==,,,69.0,,27.4,35.0,25.9,8.6,3.0
서울,11,영등포구,11560,고,영신고등학교,,서울 영등포구 신길동,UzAxMDAwMDUwMQ==,,,64.3,,21.7,34.4,33.9,9.5,0.5
서울,11,송파구,11710,고,창덕여자고등학교,,서울특별시 송파구 방이2동,UzAxMDAwMDUzOQ==,,,81.4,,26.1,43.1,19.7,9.6,1.6
서울,11,송파구,11710,고,정신여자고등학교,,서울특별시 송파구 잠실동,UzAxMDAwMDUyOA==,,,80.9,,36.7,23.5,24.2,13.6,1.9
서울,11,송파구,11710,고,보인고등학교,,서울특별시 송파구 오금동 154~166,UzAxMDAwMDY0MA==,,,80.6,,71.5,18.0,9.5,1.0,0.0
서울,11,송파구,11710,고,배명고등학교,,서울특별시 송파구 삼전동,UzAxMDAwMDQ0MQ==,,,77.3,,38.7,17.8,14.8,10.0,18.7
서울,11,송파구,11710,고,영파여자고등학교,,서울특별시 송파구 풍납동,UzAxMDAwMDUwNA==,,,75.5,,16.5,25.8,28.5,22.1,7.1
서울,11,송파구,11710,고,잠실여자고등학교,,서울특별시 송파구 송파동,UzAxMDAwMDUyNA==,,,74.5,,17.5,45.5,32.8,3.8,0.3
서울,11,송파구,11710,고,잠신고등학교,,서울특별시 송파구 잠실2동,UzAxMDAwMDUyMg==,,,74.1,,41.0,22.6,16.1,12.9,7.4
서울,11,송파구,11710,고,가락고등학교,,서울특별시 송파구 송파동,UzAxMDAwMDM3MA==,,,74.0,,31.4,39.8,17.7,7.5,3.5
서울,11,송파구,11710,고,문정고등학교,,서울특별시 송파구 송이로34길 62,UzAxMDAwNTQ5OA==,,,73.3,,45.5,27.5,14.8,8.2,4.1
서울,11,송파구,11710,고,영동일고등학교,,서울특별시 송파구 잠실동,UzAxMDAwMDQ5Ng==,,,73.2,,13.9,22.3,29.6,32.4,1.7
서울,11,송파구,11710,고,보성고등학교,,서울특별시 송파구 양재대로 1278,UzAxMDAwMDQ0Ng==,,,72.7,,21.7,22.0,25.7,15.3,15.3
서울,11,송파구,11710,고,잠실고등학교,,서울특별시 송파구 신천동,UzAxMDAwMDUyMw==,,,72.4,,36.1,25.2,21.9,12.3,4.5
서울,11,송파구,11710,고,오금고등학교,,서울특별시 송파구 오금동,UzAxMDAwMDUwNw==,,,72.3,,16.0,16.4,33.5,19.3,14.9
서울,11,송파구,11710,고,덕수고등학교,,서울특별시 송파구 위례북로 10,UzAxMDAwMDYzNg==,,,72.2,,24.7,29.8,31.2,11.2,3.1
서울,11,송파구,11710,고,문현고등학교,,서울특별시 송파구 장지동,UzAxMDAwNTUyNA==,,,69.8,,13.9,24.6,19.3,17.1,25.1
서울,11,송파구,11710,고,잠일고등학교,,서울특별시 송파구 잠실동,UzAxMDAwNTU2Ng==,,,69.7,,23.7,26.7,19.1,15.3,15.3
서울,11,송파구,11710,고,방산고등학교,,서울특별시 송파구 방이동,UzAxMDAwNTE4Mg==,,,62.8,,16.5,29.3,29.7,13.9,10.5
서울,11,송파구,11710,고,서울체육고등학교,,서울특별시 송파구 방이동,UzAxMDAwMDQ2MQ==,,,62.4,,16.4,17.3,15.5,30.0,20.9
서울,11,강동구,11740,고,한영외국어고등학교,,서울특별시 강동구 상일동,UzAxMDAwMDU3Ng==,,,85.7,,20.6,69.7,8.0,1.7,0.0
서울,11,강동구,11740,고,한영고등학교,,서울 강동구 상일동,UzAxMDAwMDU1OA==,,,81.2,,47.9,29.6,11.8,7.5,3.3
서울,11,강동구,11740,고,배재고등학교,,서울특별시 강동구 고덕1동,UzAxMDAwMDQ0Mw==,,,79.4,,21.5,37.6,22.7,8.6,9.5
서울,11,강동구,11740,고,상일여자고등학교,,서울특별시 강동구 상일동,UzAxMDAwMDQ1Mw==,,,75.9,,40.7,38.6,15.4,4.6,0.7
서울,11,강동구,11740,고,성덕고등학교,,서울특별시 강동구 천호동,UzAxMDAwMDYwOQ==,,,73.5,,44.2,31.0,17.8,7.0,0.0
서울,11,강동구,11740,고,둔촌고등학교,,서울특별시 강동구 둔촌2동,UzAxMDAwMDQyOA==,,,72.5,,16.9,22.1,23.4,27.3,10.4
서울,11,강동구,11740,고,강일고등학교,,서울특별시 강동구 강일동,UzAxMDAwNTUyMg==,,,72.3,,20.4,30.9,23.2,11.6,13.8
서울,11,강동구,11740,고,동북고등학교,,서울특별시 강동구 둔촌동,UzAxMDAwMDQyMw==,,,72.0,,30.2,20.7,18.6,13.2,17.4
서울,11,강동구,11740,고,선사고등학교,,서울특별시 강동구 고덕로25길 17,UzAxMDAwNTU2Mw==,,,70.9,,18.5,21.8,21.3,12.8,25.6
서울,11,강동구,11740,고,광문고등학교,,서울특별시 강동구 고덕동,UzAxMDAwMDM5Mg==,,,69.0,,16.1,18.1,27.9,23.1,14.8
서울,11,강동구,11740,고,강동고등학교,,서울특별시 강동구 상일동,UzAxMDAwMDM3MQ==,,,66.9,,36.2,21.1,29.3,12.9,0.4
서울,11,강동구,11740,고,명일여자고등학교,,서울 강동구 명일2동,UzAxMDAwMDQzNA==,,,66.6,,25.6,28.4,21.0,14.2,10.8
서울,11,용산구,11170,고,성심여자고등학교,,서울특별시 용산구 원효로4가,UzAxMDAwMDQ3Mg==,,,79.7,,61.3,24.3,4.5,6.3,3.6
서울,11,용산구,11170,고,용산고등학교,,서울특별시 용산구 용산동2가,UzAxMDAwMDUxMQ==,,,76.7,,26.4,33.5,21.9,5.4,12.8
서울,11,용산구,11170,고,보성여자고등학교,,서울특별시 용산구 용산동2가,UzAxMDAwMDQ0Nw==,,,75.7,,50.0,30.0,15.0,2.0,3.0
서울,11,용산구,11170,고,신광여자고등학교,,서울특별시 용산구 청파동3가,UzAxMDAwMDQ4Mw==,,,67.6,,12.3,23.3,39.7,23.3,1.4
서울,11,용산구,11170,고,오산고등학교,,서울특별시 용산구 보광동,UzAxMDAwMDUwOQ==,,,67.5,,26.1,27.7,21.8,20.2,4.2
서울,11,용산구,11170,고,배문고등학교,,서울특별시 용산구 서계동 231~268,UzAxMDAwMDQ0Mg==,,,66.6,,21.2,19.2,19.2,23.2,17.2
서울,11,용산구,11170,고,중경고등학교,,서울특별시 용산구 이촌동,UzAxMDAwMDUzMA==,,,65.4,,28.9,26.3,23.7,14.0,7.0
서울,11,강북구,11305,고,영훈고등학교,,서울특별시 강북구 미아동,UzAxMDAwMDUwNQ==,,,78.9,,26.6,31.7,19.6,12.2,9.9
서울,11,강북구,11305,고,혜화여자고등학교,,서울특별시 강북구 수유동,UzAxMDAwMDU2Mg==,,,78.9,,43.3,39.3,14.6,2.2,0.6
서울,11,강북구,11305,고,창문여자고등학교,,서울특별시 강북구 송중동,UzAxMDAwMDU0MQ==,,,78.7,,44.2,22.6,11.3,17.2,4.7
서울,11,강북구,11305,고,신일고등학교,,서울특별시 강북구 미아동,UzAxMDAwMDQ4Ng==,,,77.4,,39.7,41.2,13.6,2.7,2.7
서울,11,강북구,11305,고,삼각산고등학교,,서울특별시 강북구 삼각산동 1265~1268,UzAxMDAwNTUxOA==,,,74.9,,21.5,26.0,22.0,10.7,19.8
서울,11,강북구,11305,고,솔샘고등학교,,서울특별시 강북구 미아동,UzAxMDAwNTU0MQ==,,,57.9,,15.5,22.8,33.7,13.0,15.0
서울,11,성북구,11290,고,대일외국어고등학교,,서울특별시 성북구 정릉동,UzAxMDAwMDU3Mg==,,,84.6,,95.2,4.0,0.8,0.0,0.0
서울,11,성북구,11290,고,계성고등학교,,서울특별시 성북구 길음동,UzAxMDAwMDM4Ng==,,,79.1,,75.1,16.4,6.4,1.8,0.4
서울,11,성북구,11290,고,한성여자고등학교,,서울특별시 성북구 삼선동2가,UzAxMDAwMDU1Ng==,,,79.0,,39.6,27.7,20.8,8.8,3.1
서울,11,성북구,11290,고,성신여자고등학교,,서울특별시 성북구 동소문로26가길 80,UzAxMDAwMDQ3MQ==,,,76.0,,27.2,24.7,21.6,8.0,18.5
서울,11,성북구,11290,고,서울도시과학기술고등학교,,서울특별시 성북구 하월곡동,UzAxMDAwMDU5MA==,,,72.2,,8.6,22.9,31.4,14.3,22.9
서울,11,성북구,11290,고,석관고등학교,,서울특별시 성북구 석관동,UzAxMDAwMDQ2NA==,,,71.6,,9.8,27.1,22.9,22.0,18.2
서울,11,성북구,11290,고,서울대학교사범대학부설고등학교,,서울특별시 성북구 종암동,UzAwMDAwMzU2MQ==,,,70.3,,30.5,25.6,24.2,16.6,3.1
서울,11,성북구,11290,고,서울도시과학기술고등학교,,서울특별시 성북구 하월곡동,UzAxMDAwMDU5MA==,,,69.8,,6.3,25.0,25.0,18.8,25.0
서울,11,성북구,11290,고,용문고등학교,,서울특별시 성북구 안암동 2가,UzAxMDAwMDUxMA==,,,68.4,,34.0,28.6,18.9,12.0,6.6
서울,11,성북구,11290,고,홍익대학교사범대학부속고등학교,,서울특별시 성북구 성북1동,UzAxMDAwMDU2Mw==,,,64.0,,26.9,11.9,37.3,16.4,7.5
서울,11,성북구,11290,고,고려대학교사범대학부속고등학교,,서울특별시 성북구 정릉동,UzAxMDAwMDM4Nw==,,,61.0,,8.5,18.0,25.9,33.9,13.8
서울,11,성북구,11290,고,경동고등학교,,서울특별시 성북구 삼선동 3가,UzAxMDAwMDM3Nw==,,,59.5,,42.3,11.7,7.3,11.7,27.0
서울,11,강서구,11500,고,명덕외국어고등학교,,서울특별시 강서구 강서로47길 34-10,UzAxMDAwMDU3Mw==,,,90.4,,66.3,29.4,2.4,1.2,0.8
서울,11,강서구,11500,고,덕원예술고등학교,,서울특별시 강서구 내발산동,UzAxMDAwMDYyMg==,,,87.1,,43.9,39.0,11.0,4.9,1.2
서울,11,강서구,11500,고,명덕여자고등학교,,서울특별시 강서구 내발산동,UzAxMDAwMDQzMg==,,,79.5,,44.1,35.0,17.3,3.5,0.0
서울,11,강서구,11500,고,명덕고등학교,,서울특별시 강서구 내발산동,UzAxMDAwMDQzMQ==,,,79.1,,55.6,20.9,17.3,5.8,0.4
서울,11,강서구,11500,고,마포고등학교,,서울특별시 강서구 등촌동,UzAxMDAwMDQyOQ==,,,78.7,,11.1,43.3,30.3,13.5,1.9
서울,11,강서구,11500,고,동양고등학교,,서울특별시 강서구 가양1동,UzAxMDAwMDU4NA==,,,77.9,,16.5,30.2,21.6,19.4,12.2
서울,11,강서구,11500,고,경복여자고등학교,,서울특별시 강서구 등촌동,UzAxMDAwMDM4MA==,,,75.5,,23.2,21.6,23.2,25.3,6.7
