검색어,단지번호,단지명_검색결과,주소_검색결과,단지명,주소,총세대수,총동수,입주연월,최저층,최고층,주차대수,용적률,건폐율,위도,경도,평형번호,평형명,공급면적_㎡,전용면적_㎡,전용평,전용률_%,세대수,방수,욕실수,현관구조,매매건수,매매가_최저,매매가_최고,매매가_범위,매매_평단가,전세건수,전세가_최저,전세가_최고,전세가_범위,전세_평단가,전세가율_%,월세건수,월세가_범위,관리비_연평균,관리비_여름,관리비_겨울,매물번호,매물명,거래종류,매물가격,매물_공급면적_㎡,매물_전용면적_㎡,층정보,향,동,확인일자,매물특징,중개사
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,1,19,63.6,45.77,13.84,72,420,1,1,복도식,9,"4억 8,000","6억 5,000","4억 8,000~6억 5,000","(2,495~3,379만원/3.3㎡)",0,,,,,,0,,173511,147712,220733,2626563488,주공9단지,매매,"4억 9,000",63,45,13/15,남동향,903동,20260515,"올수리,학세권단지,시립도서관인근,철산역도보가,재건축조합설립단지,현금청산매",제일 공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,1,19,63.6,45.77,13.84,72,420,1,1,복도식,9,"4억 8,000","6억 5,000","4억 8,000~6억 5,000","(2,495~3,379만원/3.3㎡)",0,,,,,,0,,173511,147712,220733,2625348825,주공9단지,매매,"6억 5,000",63,45,13/15,남동향,911동,20260509,"올수리,승계가능결혼,하일초,진성고,세이브존",신성  공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,1,19,63.6,45.77,13.84,72,420,1,1,복도식,9,"4억 8,000","6억 5,000","4억 8,000~6억 5,000","(2,495~3,379만원/3.3㎡)",0,,,,,,0,,173511,147712,220733,2625343724,주공9단지,매매,"6억 5,000",63,45,13/15,남동향,911동,20260509,"올수리, 재건축진행중, 조합원승계가능, 빠른입주가능.",세화 공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,1,19,63.6,45.77,13.84,72,420,1,1,복도식,9,"4억 8,000","6억 5,000","4억 8,000~6억 5,000","(2,495~3,379만원/3.3㎡)",0,,,,,,0,,173511,147712,220733,2624760605,주공9단지,매매,"4억 8,000",63,45,2/15,남동향,911동,20260507,"올수리,초,중고,교인근,안양천,철산역이용편리.현금청산매물",제일 공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,1,19,63.6,45.77,13.84,72,420,1,1,복도식,9,"4억 8,000","6억 5,000","4억 8,000~6억 5,000","(2,495~3,379만원/3.3㎡)",0,,,,,,0,,173511,147712,220733,2624473863,주공9단지,매매,"6억 5,000",63,45,5/15,남동향,910동,20260506,올수리함 조합원 승계가능함,대청공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,1,19,63.6,45.77,13.84,72,420,1,1,복도식,9,"4억 8,000","6억 5,000","4억 8,000~6억 5,000","(2,495~3,379만원/3.3㎡)",0,,,,,,0,,173511,147712,220733,2623097271,주공9단지,매매,"4억 9,000",63,45,13/15,남동향,903동,20260428,사업시행자지정신탁방식.현금청산.올수리.철산역도보가능.교통생활권편리함,대성공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,1,19,63.6,45.77,13.84,72,420,1,1,복도식,9,"4억 8,000","6억 5,000","4억 8,000~6억 5,000","(2,495~3,379만원/3.3㎡)",0,,,,,,0,,173511,147712,220733,2623558037,주공9단지,매매,"4억 9,000",63,45,13/15,남동향,903동,20260430,현금청산.샷시포함 올수리.정상입주,휴먼공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,1,19,63.6,45.77,13.84,72,420,1,1,복도식,9,"4억 8,000","6억 5,000","4억 8,000~6억 5,000","(2,495~3,379만원/3.3㎡)",0,,,,,,0,,173511,147712,220733,2622879778,주공9단지,매매,"6억 5,000",63,45,5/15,남동향,910동,20260427,"재건축조합원지위승계 매물,올수리,안양천낀 단지,학군우수",엔젤공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,1,19,63.6,45.77,13.84,72,420,1,1,복도식,9,"4억 8,000","6억 5,000","4억 8,000~6억 5,000","(2,495~3,379만원/3.3㎡)",0,,,,,,0,,173511,147712,220733,2621956567,주공9단지,매매,"4억 9,000",63,45,13/15,남동향,903동,20260422,3년전올수리 입주가능 현금보상매물  단지내초중고 철산역가까운 하안주공단지,광명역공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,2,24A,80.17,58.01,17.54,72,528,2,1,복도식,9,8억,"9억 8,000","8억~9억 8,000","(3,299~4,041만원/3.3㎡)",0,,,,,,0,,219912,187213,279761,2626440735,주공9단지,매매,8억,80,58,1/15,남동향,912동,20260515,"재건축승계조건갖춤,조용한동,상업지역이용과 교통편리함",엔젤공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,2,24A,80.17,58.01,17.54,72,528,2,1,복도식,9,8억,"9억 8,000","8억~9억 8,000","(3,299~4,041만원/3.3㎡)",0,,,,,,0,,219912,187213,279761,2625128419,주공9단지,매매,"9억 8,000",80,58,저/15,남동향,912동,20260508,경축 시공사 선정예정 2032년 입주 목표 빛의 속도 신탁특례 재건축,-
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,2,24A,80.17,58.01,17.54,72,528,2,1,복도식,9,8억,"9억 8,000","8억~9억 8,000","(3,299~4,041만원/3.3㎡)",0,,,,,,0,,219912,187213,279761,2625003665,주공9단지,매매,8억,80,58,1/15,남동향,912동,20260508,1주택자 조합원 지위승계가능 매물,대청공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,2,24A,80.17,58.01,17.54,72,528,2,1,복도식,9,8억,"9억 8,000","8억~9억 8,000","(3,299~4,041만원/3.3㎡)",0,,,,,,0,,219912,187213,279761,2623259467,주공9단지,매매,8억,80,58,11/15,남향,913동,20260429,재건축입주권 뻥뷰 주인거주중,하안공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,2,24A,80.17,58.01,17.54,72,528,2,1,복도식,9,8억,"9억 8,000","8억~9억 8,000","(3,299~4,041만원/3.3㎡)",0,,,,,,0,,219912,187213,279761,2622024235,주공9단지,매매,8억,80,58,8/15,남동향,912동,20260423,조합원지위승계됨 주인거주,하안공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,2,24A,80.17,58.01,17.54,72,528,2,1,복도식,9,8억,"9억 8,000","8억~9억 8,000","(3,299~4,041만원/3.3㎡)",0,,,,,,0,,219912,187213,279761,2622486352,주공9단지,매매,9억,80,58,11/15,남향,913동,20260424,내부 수리되어 있습니다. 입주권 승계가능,목화 공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,2,24A,80.17,58.01,17.54,72,528,2,1,복도식,9,8억,"9억 8,000","8억~9억 8,000","(3,299~4,041만원/3.3㎡)",0,,,,,,0,,219912,187213,279761,2622486078,주공9단지,매매,9억,80,58,8/15,남동향,912동,20260424,내부 올수리 되어 있습니다. 입주권 승계 가능,목화 공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,2,24A,80.17,58.01,17.54,72,528,2,1,복도식,9,8억,"9억 8,000","8억~9억 8,000","(3,299~4,041만원/3.3㎡)",0,,,,,,0,,219912,187213,279761,2621751884,주공9단지,매매,9억,80,58,8/15,남동향,912동,20260421,"내부올수리,입주권승계가능,입주협의",이편한스타 공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,2,24A,80.17,58.01,17.54,72,528,2,1,복도식,9,8억,"9억 8,000","8억~9억 8,000","(3,299~4,041만원/3.3㎡)",0,,,,,,0,,219912,187213,279761,2621751615,주공9단지,매매,9억,80,58,11/15,남향,913동,20260421,"올수리,독산역도보가능,입주권승계,생활하기 편리한동",이편한스타 공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,4,24B,82.53,59.39,17.96,72,630,2,1,복도식,1,"6억 7,000","6억 7,000","6억 7,000","(2,684만원/3.3㎡)",0,,,,,,1,"3,000/110",225143,191667,286417,2625877869,주공9단지,매매,"6억 7,000",82,59,12/15,남동향,910동,20260512,"현금청산대상, 조합원입주권안됨, 올수리, 전세만기 28년2월",나눔공인중개사사무소
하안주공9단지,1636,주공9단지,경기도 광명시 하안동,주공9단지,경기도 광명시 하안동,1818,15,19900910,15,15,,169,14,37.46762,126.87775,3,31,105.49,79.07,23.91,75,240,3,1,복도식,,,,,,,,,,,,,,299749,255180,381327,,,,,,,,,,,,
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626708885,강서힐스테이트,매매,"13억 9,000",82,59,6/16,남서향,137동,20260516,"확장형, 입주가능, 트인전망, 우장초 인접동",주식회사우대빵부동산중개센터 강서지점
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626503324,강서힐스테이트,매매,"13억 9,000",82,59,6/16,남서향,137동,20260515,"확장,입주,채광굿,조망굿",삼성공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626486932,강서힐스테이트,매매,"13억 9,000",82,59,6/16,남서향,137동,20260515,"입주가능, 확장형, 전망트여 아주 좋아요",강서현대공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626489742,강서힐스테이트,매매,"13억 9,000",82,59,6/16,남향,137동,20260515,"24귀한남향매물,내부상태아주깨끗,올확장형,거실조망굿,입주협의",대한(힐스테이트)공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626299086,강서힐스테이트,매매,"14억 2,000",82,59,3/16,남향,137동,20260514,남향 초록뷰가 이쁜집  시스텡에어컨 세안고,우장산신화부동산공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626314891,강서힐스테이트,매매,"14억 2,000",82,59,3/16,남서향,137동,20260514,"24남향,막힘없는거실조망,확장형,에어컨유,세안고입니다",대한(힐스테이트)공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626833637,강서힐스테이트,매매,"13억 9,000",82,59,중/16,남향,137동,20260518,"귀한남향,확장형,앞이트인시야,집상태최고,입주가능",힐스테이트강서탑공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626818776,강서힐스테이트,매매,"14억 2,000",82,59,저/16,남서향,137동,20260518,남향  확장 시스템에어컨 깨끗하고 관리잘된집 전망틔고 채광좋아요,아이파크공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626773603,강서힐스테이트,매매,"14억 2,000",82,59,저/16,남서향,137동,20260518,"24p, 남향, 올확장, 시스템에어컨",청담공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626771962,강서힐스테이트,매매,"14억 2,000",82,59,저/16,남향,137동,20260518,"24p,올확장,시스템에어컨",칠성공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626815954,강서힐스테이트,매매,"13억 6,000",82,59,저/19,동향,129동,20260518,정원뷰 확장 깨끗하고 관리잘된집 입주가,아이파크공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626923815,강서힐스테이트,매매,"13억 6,000",82,59,저/19,남동향,129동,20260518,귀한입주  확장형  초록공원뷰 상태깨끗,우장산신화부동산공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626793619,강서힐스테이트,매매,"14억 2,000",82,59,저/20,서향,108동,20260518,확장  입주가능 깨끗해요,강서힐스테이트단지공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626770715,강서힐스테이트,매매,14억,82,59,중/16,남향,137동,20260518,공동환영.집주인직매물.입주협의.남향.트인뷰,골드(단지내02-6334-4989)공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626766572,강서힐스테이트,매매,"14억 2,000",82,59,저/16,남향,137동,20260517,"올확장,입주협의.시스템이에컨설치,깨끗한집",조은아이파크(2601-3300)공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626635094,강서힐스테이트,매매,"14억 2,000",82,59,저/16,남서향,137동,20260516,"남향,올확장,시스템에어컨 설치됨,늦은입주가능,틔인전망,햇볕잘드는집",조은아이파크(2601-3300)공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626680300,강서힐스테이트,매매,"14억 3,000",82,59,저/17,동향,120동,20260516,"확장,정원뷰,천정에어컨,관리잘된집,상태최상,너무예쁜집",조은아이파크(2601-3300)공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626674357,강서힐스테이트,매매,"14억 3,000",82,59,저/17,동향,120동,20260516,"확장,전망좋은로얄동,시스템에어컨5대,주인거주,상태최상,집볼수있어요",조은아이파크(2601-3300)공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626594225,강서힐스테이트,매매,14억,82,59,중/16,남향,137동,20260516,공동환영.집주인직매물.입주협의.남향.트인뷰,골드(단지내02-6334-4989)공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626565279,강서힐스테이트,매매,"13억 9,000",82,59,중/16,남동향,137동,20260515,"확장형, 탁 트인뷰  입주가능",대림부동산공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626424599,강서힐스테이트,매매,"14억 2,000",82,59,저/16,남향,137동,20260515,,힐스테이트강서탑공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626525801,강서힐스테이트,매매,"13억 9,000",82,59,중/16,남향,137동,20260515,남향.확장형.깨끗하고 뷰좋은집.우장초인접동,샘터부동산(02-2658-9898)공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626341718,강서힐스테이트,매매,"13억 6,000",82,59,저/19,동향,129동,20260514,"급매.올확장,틔인전망,입주가능,내부상태 깨끗,전자계약가능",조은아이파크(2601-3300)공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626536832,강서힐스테이트,매매,"14억 2,000",82,59,저/16,남향,137동,20260515,"남향,올확장,세안고매매27년3월10일입주협의가,우장산인근,시스템에어컨있음",마곡씨유공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2626013475,강서힐스테이트,매매,"14억 2,000",82,59,저/16,남향,137동,20260513,"남향, 올확장, 에어컨 유",대림부동산공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2625927176,강서힐스테이트,매매,14억,82,59,중/16,남향,137동,20260513,"남향,확장,환한조망,깨끗,입주가능",강서힐사랑공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2625765563,강서힐스테이트,매매,"13억 6,000",82,59,저/19,남동향,129동,20260512,"저렴매물, 확장형, 초록초록 나무뷰로 아주 좋아요. 입주협의",강서현대공인중개사사무소
강서힐스테이트,103305,강서힐스테이트,서울시 강서구 화곡동,강서힐스테이트,서울시 강서구 화곡동,2603,37,20150819,8,21,,259,22,37.546914,126.839257,1,24,82.13,59.99,18.14,73,530,3,2,계단식,48,"13억 6,000",15억,"13억 6,000~15억","(5,474~6,038만원/3.3㎡)",5,"6억 8,000","7억 2,000","6억 8,000~7억 2,000","(2,737~2,898만원/3.3㎡)",45~53%,1,1억/240,196975,174064,254498,2625903098,강서힐스테이트,매매,"13억 6,000",82,59,저/19,남향,129동,20260512,"올확장,입주가능",삼성공인중개사사무소
